,Function,Original Comment,Predicted comment
958,readdir core if ok failed true smsg e notopen path semsg e notopen path else readdir core if dirp null failed true smsg e notopen path semsg e notopen path else ,patch 8 2 1832 readdirex error is displayed as a message problem readdirex error is displayed as a message yegappan lakshmanan solution use semsg instead of smsg , patch 7 4 beval problem using socket in tests for deleting 'packpath' solution fix the unnecessary number
959,struct select native long double template class t struct fp traits typedef boost deduced typename size to precision sizeof t boost is floating point t value type precision if defined boost math use std fpclassify defined boost math disable std fpclassify typedef typename select native t type type else typedef boost deduced typename size to precision sizeof t boost is floating point t value type precision typedef fp traits non native t precision type endif typedef fp traits non native t precision sign change type ,change fp traits to handle sign separately from fp classification fixes some linux gcc regressions but not yet all svn , corrected instrumentation tests ingo run tested on some systems
960,static char features static int included patches add new patch number below this line 14 13 ,updated for version 7 4 014 problem ms windows check for writing to device does not work solution fix ifdefs ken takata , patch 8 2 registering bt pwr is little adds value code problem get desktop iterm2 is not needed in unused solution mch stdint masato alyoshin closes khorev
961,boost auto test case signed zero test template class chartype class valtype void signed zero test impl if static cast chartype 1e 6f std numeric limits chartype max 0 if signbit static cast chartype 1e 6f std numeric limits chartype max 0 boost message signed zero is not supported on this platform return ,signbit static cast 1e std numeric limits max 0 test used svn , c test cases from gcc gauss 3 issues svn r81625
962,static char features static int included patches add new patch number below this line 769 768 ,patch 7 4 769 problem behavior of diffoff is not tested solution add a bit of testing olaf dabrunz , patch 8 2 0890 ms windows installer bar still some parts problem 0194 code is not used yet solution throw float and attributes support are not fix darwin enough support guioptions cat data check
963,f ch open typval t argvars typval t rettv channel channel open char address port waittime null if channel null rettv vval v channel channel channel set json mode channel ch mode channel set timeout channel timeout if callback null callback nul channel set callback channel callback rettv vval v channel channel ,patch 7 4 1318 problem channel with pipes doesn't work in gui solution register input handlers for pipes , patch 8 2 0542 crash with compiling problem leaking memory with freed solution break the null path christian brabandt closes 7323
964,copyright john maddock 2007 use modification and distribution are subject to the boost software license version 1 0 see accompanying file license 1 0 txt or copy at http www boost org license 1 0 txt ifndef boost math performance measure hpp define boost math performance measure hpp inline test info test info const char n void p endif boost math performance measure hpp ,added short section on performance test app added copyright info to performance test app plus needed build macros svn , merge fixes updates lambert the test offsets fix lots of test neg for 128 large range hopefully in some test constant 0x
965,mch stackcheck p completely full if defined have availabilitymacros h defined environment mac os x version min required environment mac os x version min required 1090 if defined have availabilitymacros h include availabilitymacros h endif ,updated for version 7 4 061 problem availability macros configure check in wrong place solution also check when not using darwin remove version check , patch 8 2 0651 some 'iminsert' expand is not used problem something doesn't work well solution force refcount where not changing keyerrors get block
966,inline std basic ostream chart traits operator std basic ostream chart namespace math namespace boost polynomial specific overload of gcd algorithm include boost math tools polynomial gcd hpp endif boost math tools polynomial hpp ,including polynomial hpp should get the gcd overloads as well , silenced linux code to work with gcc os 6 5 6 0 refs 'fillchars' svn r3029
967,static char features static int included patches add new patch number below this line 894 893 ,patch 7 4 894 problem vimrun exe is about the number of spaces before s solution skip all spaces , patch 8 1 0032 weird message when bracketed may jump fails when 'termguicolor' when using corrupted when using out of key entries in an clean when display callback is accessible twice solution swap and get errors closes bri
968,buflist new apply autocmds event null null false curbuf ifdef feat eval if aborting autocmds may abort script processing vim free ffname return null endif if buf curbuf ,patch 8 2 0464 typos and other small problems problem typos and other small problems solution fix the typos add missing files to the distribution , patch 7 4 1507 problem typo from patch solution when start in the ni switched callback
969,static char features static int included patches add new patch number below this line 366 365 ,updated for version 7 2 366 problem ctrl b doesn't go back to the first line of the buffer solution avoid an overflow when adding maxcol , patch 8 2 1761 vim9 appending of error with parsing gives a comma problem vim9 no invalid error when not using a comma solution use g closes 6689
970,static char features static int included patches add new patch number below this line 2415 ,patch 8 1 popup menu flickers if an info popup is used problem popup menu flickers if an info popup is used nick solution set the pum skip redraw flag , patch 8 2 1372 vim9 function may not checked on ms windows with ms windows problem vim9 error with differ causes empty halfway type solution disable accept space
971,static char features static int included patches add new patch number below this line 879 878 ,patch 7 4 problem can't see line numbers in nested function calls solution add line number to the file name alberto fanjul , patch 8 0 2261 still unnecessarily with uninitialzed feature problem proto file from quickfix compiler dir compiler solution remove small update code
972,retnomove return in status line if on sep line return in sep line ifdef feat menu if in winbar a quick second click may as a double click but we use it as a second click in the winbar if mod mask mod mask multi click flags mouse wp mouse find win row col if wp null return in unknown winbar click wp col return in other win mouse winbar endif if flags mouse may stop vis end visual mode ,patch 8 0 1292 quick clicks in the winbar visual mode problem quick clicks in the winbar visual mode solution use a double click in the winbar like a normal click , updated for version 7 4 6 problem compile file implementing redraw needs an error solution define the o argument
973,globpath path file expand options copy one item of the path to buf and concatenate the file name copy option part path buf maxpathl if path with url buf continue fixme should we skip path with usr n and search just like we did with url above if strlen buf strlen file 2 maxpathl add pathsep buf ,improvements for find completion nazri ramliy , updated for version 7 3 129 problem possible number from a single file aaron p dimitrov z solution use lld ken takata
974,static char features static int included patches add new patch number below this line 1918 1917 ,patch 8 2 1918 vim9 mentions let problem vim9 mentions let solution mention var closes , patch 8 0 0635 problem build fails without extend options solution remember a small long matches add type casts
975,static char features static int included patches add new patch number below this line 431 430 ,patch 8 0 0431 'cinoptions' cannot set indent for extern block problem 'cinoptions' cannot set indent for extern block solution add the e flag in 'cinoptions' hirohito higashi , patch 8 1 0014 'incsearch' for autaload not tested problem the command line completion is not tested solution add more test cases dominique pelle closes 4384
976,waitforchar long msec dword dwendtime dwnow ifdef feat channel check channel while waiting input if 100 100 endif ifdef feat mzscheme if allowed p 0 msec 0 long p ,patch 7 4 1404 problem ch read doesn't time out on ms windows solution instead of wm netbeans use select yukihiro nakadaira , updated for version 7 4 626 problem gcc warning for xmap and unregister defined john marriott solution add typecast hong xu ola kiichi
977,static char features static int included patches add new patch number below this line 363 362 ,patch 8 0 travis is too slow to keep up with patches problem travis is too slow to keep up with patches solution increase git depth to 20 , patch 8 1 1777 tests fail for athena 16 without athena but without balloon version problem arabic static cursorim failure not set for terminal in map solution throw all 'title' ken takata closes 1905
978,static char features static int included patches add new patch number below this line 1058 1057 ,updated for version 7 3 1058 problem call of funcref does not in other script solution python patch 17 add get expanded name zyx , patch 7 4 1504 problem sign test leaves viminfo targets behind it is out the timers input pattern can break danek cheng willegen solution also fail with the code add the reporting reference shane sedlak
979,static char features static int included patches add new patch number below this line 2095 2094 ,patch 7 4 2095 problem man test fails when run with the gui solution adjust for different behavior of gui add assert inrange , patch 8 2 1559 merging cleanup expression is not tested problem using blob functionality not tested solution add more tests
980,expand in path char u curdir garray ga char u paths null flags 0 if curdir alloc unsigned maxpathl null return 0 expand in path if paths null return 0 globpath paths pattern gap flags ew icase wild icase 0 if flags ew icase glob flags wild icase if flags ew addslash glob flags wild add slash globpath paths pattern gap glob flags vim free paths return gap ga len ,patch 8 0 1464 completing directory after find does not add slash problem completing directory after find does not add slash solution adjust the flags for globpath , patch 8 2 1681 renamed failures using ifdef problem dead code in w badly solution delete variable clfags
981,private size t count body void state flatbuffers checked error parsevector const type type uoffset t ovalue flatbuffers checked error value val fielddef field size t parent fieldn size t fieldn const structdef parent struct def flatbuffers checked error parsemetadata symboltable value attributes flatbuffers checked error trytypedvalue int dtoken bool check value e ,fixed clang tidy warnings change id tested on linux , quadrature previous enable build cpp fix these moving header files
982,static char features static int included patches add new patch number below this line 1341 1340 ,patch 8 2 1341 build failures problem build failures solution add missing error message , updated for version 7 3 392 problem not insert names for appveyor completion solution implement the line index items when ga ' based moved of it is inside a loop
983,static void ruby process options int char endif ifdef ruby19 or later signed value rb num2long stub value x static signed value rb num2long stub value x return dll rb num2long x value rb int2big stub signed value x static value rb int2big stub signed value x return dll rb int2big x ,updated for version 7 3 721 problem ruby interface defines local functions globally solution make the functions static , patch 8 1 0097 cannot use smsg in vimrc oldval updates for bufname problem argument inside superfluous in batch code with strncpy solution use the pushjob check statemements
984,and a success fraction 0 25 25 or 1 in 4 is constructed like this then we can write using namespace boost multiprecision negative binomial distribution cpp bin float 50 8 0 25 integer arguments are promoted to your realtype exactly but double argument are converted to realtype most likely precision ,added a about loss of precision converting double to multiprecision types , fixes for fixes for using x out 8
985,close buffer win buf action abort if last win t win if not null set b last cursor buf t buf intaction intabort if last intabort if last unused ifdef feat autocmd intis curbuf ,updated for version 7 3 469 problem compiler warning for unused argument without some features solution add unused , updated for version 7 3 454 problem python 3 history does not work on multi byte solution temporarily tcl and restore overhead
986,static char features static int included patches add new patch number below this line 246 245 ,updated for version 7 4 246 problem configure message for detecting smack are out of sequence solution put the messages in the right place kazunobu kuriyama , patch 8 0 1805 channel test sometimes fails because yields down buffer problem term size commands is things with horizontal tee solution optimize it yee mccoy closes 3267
987,static char features static int included patches add new patch number below this line 2266 2265 ,patch 7 4 2266 problem printf test fails on windows inf is not used solution check for windows specific values for nan add sign to inf when appropriate , patch 8 2 0551 no static type info before expression automatically translated problem no mistake when skipping argument already support when more string kuang wu solution use the trim string closes 3178
988,xsmp init void null xsmp sizeof sizeof 1 if xsmp null ,patch 8 1 0426 accessing invalid memory in problem accessing invalid memory in solution reduce size of by one dominique pelle closes , patch 8 2 0511 gui using substitute string messed do not initialized problem clearing option mark not recognized solution do not handle quoted curswant closes database closes 730 argument
989,type byte const 0 1 2 2 3 var map string none m t ts m2 var map string none m t ts m2 ,rename t to ts to avoid naming conflict 5362 , fix changes at sign double boost policies bug id335980daf909e885ed26a21b64623b78d01fb49  generally 1 apart width per macro point to sure it is missing header
990,win line wp lnum startrow endrow nochange shl attr cur shl attr else if v long shl endcol else if v long shl endcol shl lnum lnum shl attr cur 0 next search hl wp shl lnum colnr t v cur ,updated for version 7 4 405 problem screen updating is slow when using matches solution do not use the as in patch 7 4 362 check the lnum , 0562 debugging to make nrformats structure to leading simple comments as to patch 7 4 190
991,static char features static int included patches add new patch number below this line 1468 1467 ,patch 7 4 1468 problem sort test doesn't test with 1 argument solution also test ignore case sorting yasuhiro matsumoto , patch 8 1 0083 do not resolve 0193 any if running termresponse does not parsed local problem line properties may not work yet solution recognize maxlen when log is not set let's distinguish by closes 5111
992,inline typename dist value type round to floor const dist d typename dist va cc result 1 if cc support d first break typename dist value type pp c cdf complement d cc cdf d cc pp c cdf complement d cc cdf d cc if pp p result cc else if c pp p pp p inline typename dist value type round to ceil const dist d typename dist val cc result 1 if cc support d second break typename dist value type pp c cdf complement d cc cdf d cc pp c cdf complement d cc cdf d cc if pp p result cc else if c pp p pp p ,remove redundant variable declarations to silence compiler warnings about variable shadowing , prefixing of all localtime to bernoulli namespace confidence
993,static char features static int included patches add new patch number below this line 1445 1444 ,patch 7 4 1445 problem memory corruption when 'encoding' is not utf 8 solution convert decoded string later , patch 8 1 2165 2012 missing longer 'cinkeys' dir problem options return not tested solution add comment use translations doug sarı closes computing
994,clear wininfo buf t buf if defined feat listcmds defined proto if defined feat listcmds defined feat terminal defined proto go to another buffer handles the result of the attention dialog ,patch 8 0 1641 job in terminal can't communicate with vim problem job in terminal can't communicate with vim solution add the terminal api , updated for version 7 3 435 problem without and actually read from vim and german sign is busy differently solution don't set backslashes when not asked yasuhiro matsumoto
995,static char features static int included patches add new patch number below this line 976 975 ,patch 8 1 0976 still has buffer overflow problems problem still has buffer overflow problems solution adjust buffer sizes yasuhiro matsumoto closes , patch 8 1 1148 test72 using zero is was used for one line problem meson command is used is not uint32 on ms windows solution also be long ok while matching a new on a channel
996,unblock autocmds void endif if defined feat eval defined feat xim defined ime without xim defined proto int is autocmd blocked void return autocmd blocked 0 endif find next autocommand pattern that matches ,patch 8 1 1873 cannot build tiny version problem cannot build tiny version solution remove ifdef for is autocmd , updated for version 7 3 hostname problem on wrong code shadowed solution set indenting and proto files
997,static char features static int included patches add new patch number below this line 1304 1303 ,patch 8 2 1304 debug backtrace isn't tested much problem debug backtrace isn't tested much solution add more specific tests ben jackson closes , updated for version 7 3 1297 problem ruby 2 2 9 are not supported on some change solution remove ifdefs
998,vim findfile init path filename stopdirs level free visited find what wc path vim strsave search ctx ffsc wc path temp alloc int strlen search ctx ffsc wc path strlen search ctx ffsc fix path len strlen search ctx ffsc fix path len 1 if temp null wc path null ,updated for version 7 4a problem valgrind errors in test 89 simon ruderich solution allocate one more byte dominique pelle , updated for version 7 3 486 problem or specializations for efficient of wrong value greg ozgur solution use vim instead of sedlak
999,pum display row row count 0 if defined feat windows defined feat quickfix win t pvwin endif redo def width pum def width ,patch 8 0 0061 problem compiler warning for unused variable solution add ifdef john marriott , patch 8 0 0076 problem smack message messing that false never be unwanted solution configure osc gerd outside 1 ' again
1000,static char features static int included patches add new patch number below this line 234 233 ,patch 8 2 message test fails on sunos problem message test fails on sunos solution adjust for printf p ozaki kiichi closes , patch 8 2 0480 vim9 no user argument to int type argument value problem vim9 warnings for using compiling on ms windows script solution add type assignment
1001,static char features static int included patches add new patch number below this line 1847 ,patch 7 4 1848 problem can't build with strawberry perl 5 24 solution define s svrefcnt dec if needed damien ken takata , patch 8 0 chistory problem xxd toupper 95 is installed danek romani solution remove the xxd use instead of cproto ken takata
1002,public t evaluate t z const return boost math tools evaluate polynomial m data 0 z m data size return m data size 0 boost math tools evaluate polynomial m data 0 z m data size 0 std vector t chebyshev const ,fix boost math polynomial evaluate for the zero polynomial , up requesting from std headers improve polynomial svn r3086
1003,copyright john maddock 2008 use modification and distribution are subject to the boost software license version 1 0 see accompanying file license 1 0 txt or copy at http www boost org license 1 0 txt define boost math tr1 source include boost math tr1 hpp include boost math special functions acosh hpp include c policy hpp extern c double boost math tr1 decl acosh double x return c policies acosh x ,added source for tr1 c compatible versions of the math functions svn , ellint fixes for exponential infinite packages multiprecision string when run is one when a colon were identically string svn rojewski when boost built constants
1004,var2fpos pos lnum list find nr l 0l error if error pos lnum 0 pos lnum curbuf b ml ml line count return null invalid line number get the column number pos col list find nr l 1l error if error return null len long strlen ml get pos lnum get the column number we accept for the column number last column li list find l 1l if li null li li tv v type var string li li tv vval v string null strcmp li li tv vval v string 0 pos col len 1 else pos col list find nr l 1l error if error return null accept a position up to the nul after the line if pos col 0 int pos col len 1 ,patch 8 2 1499 vim9 error when using with col problem vim9 error when using with col solution reorder getting the column value closes , patch 7 4 1223 problem can't use ownsyntax with program in backslash solution allow cterm drop memory are set sergey eggner
1005,static char features static int included patches add new patch number below this line 1140 1139 ,updated for version 7 3 1140 problem new regexp engine trying expensive match while the result is not going to be used solution check for output state already being in the state list , patch 8 1 meth popup test fails when using a few command problem some test fails with hubert isn't skipped in part of test solution fix a error fernando suzuki
1006,buf get signattrs win t wp linenr t lnum sign attrs t sattr sattr syn id2attr sp sn text hl if sp sn line hl 0 sattr syn id2attr sp sn line hl sattr priority sign se priority if there is another sign next with the same priority may combine the text and the line highlighting ,patch 8 2 signs test fails problem signs test fails solution add missing change to sign c , patch 7 4 2278 problem default test fails solution add missing executed
1007,static char features static int included patches add new patch number below this line 1040 1039 ,updated for version 7 3 1040 problem python problems with debugging dynamic build solution python patch 1 zyx , patch 8 0 1035 generating indexes does not quoted prep files problem tabline does not work separately detected when topleft is not handled solution recognize it document response closes 6254
1008,static char features static int included patches add new patch number below this line 1345 1344 ,patch 8 1 stuck in sandbox with s function gn problem stuck in sandbox with s function gn solution don't skip over code to restore sandbox christian brabandt , patch 8 1 1162 build failure without the short feature problem build failure with tiny features solution add ifdef john marriott
1009,gui mch add menu item vimmenu t menu int idx char u p actext p actext menu actext key find special key p actext modifiers false false false true null key find special key p actext modifiers simplify null if p actext 0 key 0 error trailing text find special key returns a keycode with as many of the ,patch 8 2 0855 gui tests fail because the test doesn't use a modifier problem gui tests fail because the test doesn't use a modifier solution add xxx to be able to encode a modifier , patch 8 0 0629 acccess memory without the list of timer problem crash when deciding out of unnecessary call solution use the rust differently caused closes 6285
1010,static char features static int included patches add new patch number below this line 1157 1156 ,updated for version 7 3 1157 problem new regexp engine fails on command solution fix rule for match further tune whether works better add test , patch 8 2 0301 some 'l' and codecov where prompt too often problem a pfl removed cannot be conservative for shadowing over solution split up and child yasuhiro matsumoto by 2807
1011,static char features static int included patches add new patch number below this line 1699 1698 ,patch 8 1 1699 highlight ga can be local instead of global problem highlight ga can be local instead of global solution move highlight ga into highlight c yegappan lakshmanan closes , patch 8 2 1983 comment mzscheme ptymode fails problem uneccessary include specific range not always rejected solution add patlen for o snprintf inside fname 1
1012,impl a t follow a a follow a for skipfileidentifier t endianscalar but implementing follow that way causes a conflict with other impls macro rules impl follow for endian scalar ty ident ty ident impl a follow a for ty type inner ty inline always macro rules impl follow for endian scalar read scalar at ty buf loc impl follow for endian scalar bool ,rust ran against library code , fix example regressions headers fix 1352 swift idiom that docs like java's continued a test from existing file revamp co authored by casper neo cneo google com
1013,ml find line or offset buf t buf linenr t lnum long offp len 0 for i start idx i idx i len strlen char u dp dp db index idx db index mask 1 len strlen char u dp dp db index i db index mask 1 else endif ,patch 8 1 computing byte offset wrong problem computing byte offset wrong bjorn linse solution use the right variable for array index , patch 8 2 0197 some script modified declaration not covered by tests problem some code are not supported problem comment maintainer filetype remaining profile by paren solution delete the untranslated argument
1014,check due timer timer t timer due due due 1 proftime tnow intdid one false ifdef win3264 ,patch 7 4 1583 problem warning for unitinialized variable solution initialize it dominique , patch 8 0 0662 build failure without a project feature problem running the changelog feature insufficiently behind solution add tags support christian brabandt closes 6909
1015,mch libcall if string result null retval int retval int void else retval str mch libcall if string result null retval int retval int void else retval str ,patch 8 2 1676 compiler warnings for function typecast problem compiler warnings for function typecast solution add an intermediate cast to void , patch 8 2 1588 crash when passing the exit window unknown nl problem crash when using 'pastetoggle' job search dominique pelle solution check for callback text
1016,apply general options win t wp dict t dict di dict find dict char u mask 1 if di null int ok true int ok false if di di tv v type var list ok false else if di di tv vval v list null if di di tv v type var list di di tv vval v list null listitem t li ok true for li di di tv vval v list lv first li null li li li next ,patch 8 1 1707 coverity warns for possibly using a null pointer problem coverity warns for possibly using a null pointer solution change the logic to make sure no null pointer is used , patch 7 4 2161 problem coverity insufficiently always correctly solution set variables into 'encoding' dominique pelle
1017,trans function name name alloc len lead extra 1 if name null if lead 0 vim9script if skip lead 0 vim9script name 0 k special name 1 ks extra ,patch 8 2 0171 coverity warning for using uninitialized buffer problem coverity warning for using uninitialized buffer solution check the skip flag , patch 8 0 2131 using max lines returns too big problem included casts for type translations dominique mccoy solution check for white space closes guibg
1018,static struct vimoption char u b imode none char u 0l endif scriptid init imstatusfunc p string p vi def p secure imstatusfunc imsf p string p vi def p secure if defined feat eval defined feat xim defined feat gui gtk char u p imsf pv none char u char u null ,updated for version 7 3 1263 problem typo in short option name solution change to , patch 8 1 1494 vim might get address n value in execute here problem on 'helplang' has able to expand operations joshklod solution revert
1019,﻿ copyright 2014 google inc all rights reserved licensed under the apache license version 2 0 the license int flatbuffertests int main int argc const char argv flatbuffertests ,assert tests on the first failure assert tests on the first failure disable pop up message box on assertion   fix format and code  move msvc dependent code to ifdef , large warnings in trunk update test 6014
1020,static char features static int included patches add new patch number below this line 1313 1312 ,patch 8 0 1313 missing dependencies cause parallel make to fail problem missing dependencies cause parallel make to fail solution update dependencies , updated for version 7 3 735 problem compiler warning on macos 1 michael salman little solution move replace else to when it are used ken takata
1021,static char features static int included patches add new patch number below this line 1852 1851 ,patch 7 4 1852 problem unix cannot run all tests with the gui solution add the testgui target , patch 8 2 mkvimrc vim9 not accepts an distributed argument is tested problem vim9 script and not covered by a terminal prompt solution add a test for patch jiri riesebieter
1022,static char features static int included patches add new patch number below this line ,patch 8 1 strptime test fails on japanese mac problem strptime test fails on japanese mac solution use t instead of x , updated for version 7 3 346 problem python not always work solution handle doesn't restore the topmost clear of column partly by 339 dominique pelle
1023,int dpierror check dpierror error sword status dpiconn conn error buffer messagelength 2 else error buffer messagelength strlen error buffer message error buffer messagelength uint32 t strlen error buffer message ptr error buffer message error buffer messagelength 1 while ptr error buffer message isspace ptr error buffer messagelength ,silence compiler warnings from the microsoft c compiler , added copyright timed not are since it issues objects
1024,static char features static int included patches add new patch number below this line 1277 1276 ,patch 8 2 1277 tests on travis do not run with exitfree problem tests on travis do not run with exitfree solution add exitfree to all builds to any mistakes , patch 8 0 0470 can't have true in the 50 modifier problem not using a self vts lines can be accept solution up the farsi in merge add functions support padding also do not exist
1025,static char features static int included patches add new patch number below this line 889 888 ,updated for version 7 3 889 problem can't build with ruby 2 0 on a 64 bit system solution define rb and rb kohei suzuki , patch 8 2 2051 vim9 test fail solution add after test through
1026,static char features static int included patches add new patch number below this line 1229 ,updated for version 7 3 1229 problem python not so easy to delete restore translating solution make macros do translation of exception messages zyx note this breaks translations , patch 8 0 0283 up not console when lua ' selection has a wrong problem a doautocmd may don't work when netbeans is sunos listed solution don't recognize isn 762
1027,copyright c 2017 oracle and or its affiliates all rights reserved copyright c 2017 2018 oracle and or its affiliates all rights reserved this program is free software you can modify it and or redistribute it under the terms of int dpioci void handle uint32 t handletype uint16 t charsetid error buffer messagelength uint32 t strlen error buffer message ptr error buffer message error buffer messagelength 1 while ptr error buffer message isspace ptr while ptr error buffer message isspace uint8 t ptr error buffer messagelength ,use cast to avoid assertions with isspace when using debug libraries on windows https github com oracle odpi issues , eliminate attributes cannot always named list between types values in never unsigned  grumble
1028,struct lanczos mpfr class policy namespace lanczos namespace constants template class real class policy struct construction traits template class policy struct construction traits mpfr class policy typedef mpl int 0 type namespace tools ,split test instances lib up into even smaller blocks fix a few gcc mingw test failures fix typo in docs svn , distributions hyper exponential get round labels 136
1029,draw tabline void use the tabline option if it s set if p nul intsave called emsg called emsg intsaved did emsg did emsg check for an error if there is one we would loop in redrawing the screen avoid that by making tabline empty called emsg false did emsg false win redr custom null false if called emsg if did emsg set string option direct char u tabline 1 char u opt free sid error called emsg save called emsg did emsg saved did emsg else endif ,patch 7 4 1723 problem when using try catch in 'tabline' it is still considered an error and the tabline will be disabled solution check did emsg instead of called emsg haya14busa closes 746 , patch 7 4 1188 problem cancelling input handling to if the column is not compiled solution add the completion pointer ken takata
1030,repeat else r if s tail remove one extension char u limit fnamep if limit tail limit tail if s limit remove one extension fnamelen int s fnamep usedlen 2 ,patch 8 1 2125 fnamemodify fails when repeating e problem fnamemodify fails when repeating e solution do not go before the tail rob pilling closes , updated for version 7 3 007 problem in timers doesn't work with python 10 7 solution change converted to support
1031,static char features static int included patches add new patch number below this line 1533 1532 ,patch 8 1 1533 gui build fails on mac problem gui build fails on mac solution change vimclipboard type in non c file , updated for version 7 4 2102 problem test 86 is little enabled solution fix and calls for t n hayaki hinz
1032,namespace boost policy return realtype r boost math std using if l 0 return pdf boost math beta distribution realtype policy dist alpha dist beta x return policies checked narrowing cast realtype forwarding policy ,eliminate redundant and incorrect using declarations at function scope svn , added fixes hpp not codegearc to ci about legacy first wavelets helper as methods which svn inferred
1033,inline realtype median const weibull distribution realtype dist template class realtype inline realtype skewness const weibull distribution realtype dist using namespace std for adl of std functions realtype shape dist shape realtype scale dist scale ,added needed using declaration svn , fix namespace overloads when avoid using long 4201
1034,char compat choices the default way to run vim vi compatible with some vim with some vim enhancements with syntax highlighting and other features switched on choice int compat all enhancements uninstall check void run command temp string buffer check if an reg key was deleted check if an uninstall reg key was deleted if it was we want to decrement key index if we don t do this we will skip the key immediately after any key that we delete init bat choices void install the vimrc file argsused static void install vimrc int idx ,first step in the vim 7 3 branch changed version numbers , patch 8 2 1834 cannot use digraphs size number problem cannot getbufvar may produce objects with 'softtabstop' earlier solution always available should get assignment in every error naruhiko nishino closes 2772
1035,static char features static int included patches add new patch number below this line 1861 1860 ,patch 7 4 1861 problem compiler warnings with 64 bit compiler solution change int to size t mike william , patch 8 1 1641 highlighting doesn't work on startup when compiled command problem clang xim command can get tabs from any s solution do out of to extra fd
1036,static char features static int included patches add new patch number below this line 615 614 ,updated for version 7 3 615 problem completion for a user command does not recognize backslash before a space solution recognize escaped characters yasuhiro matsumoto , patch 8 0 russell no check for vim w snapshot select problem no focus for leaking memory solution one getmarklist for setting array items yasuhiro matsumoto closes 6863
1037,static char features static int included patches add new patch number below this line 881 880 ,patch 7 4 881 problem test 49 fails solution add line number to check of call stack , updated for version 7 2 414 problem python small err code
1038,check map keys mode exact mod abbr mp ptr local ptr if mp ptr null mp ptr mp if local ptr null ifdef feat localmap local ptr local else local ptr 0 endif return mp m str ,updated for version 7 3 033 problem can't build without feat solution add an ifdef john marriott , updated for version 7 3 193 problem if tests don't work well with multi byte argument solution check the right pending lines don't removed an bad ruby foobar
1039,static char features static int included patches add new patch number below this line 1558 1557 ,patch 8 0 no right click menu in a terminal problem no right click menu in a terminal solution implement the right click menu for the terminal , updated for version 7 3 744 problem python can't use ruby 4913 clang solution include st ken takata lvl
1040,auto skewness forwarditerator first forwarditerator last real it real tmp n m3 m3 tmp n 1 n 2 tmp 3 m2 m2 m2 tmp n 1 tmp m3 tmp n 1 n 2 tmp 3 m2 m2 tmp n 1 tmp n 1 ,add variance of n die as unit test ci skip , dt deregistration and d include std 597 value symtab reads authored by normalizing tgamma or wcscpy lambda
1041,vimtryend void keyboard interrupt should be preferred over anything else if got int if current exception null if did throw discard current exception else need rethrow did throw false got int false pyerr setnone pyexc keyboardinterrupt return 1 vimtryend void python exception is preferred over vim one unlikely to occur though else if pyerr occurred if current exception null discard current exception else need rethrow did throw false discard current exception return 1 finally transform viml exception to python one ,updated for version 7 4 problem crash in python exception handling solution only use exception variables if did throw is set zyx , updated for version 7 4 160 problem reading fsync doesn't work solution when available increment incompatible earlier html 2
1042,gui mch set options char u s define uint ptr uint endif static void make tooltip args ballooneval beval char text point pt static void delete tooltip args ballooneval beval static void callback bevaltimerproc args hwnd hwnd uint umsg uint ptr dword static void make tooltip ballooneval beval char text point pt static void delete tooltip ballooneval beval static void callback bevaltimerproc hwnd hwnd uint umsg uint ptr dword static ballooneval cur beval null static uint ptr bevaltimerid 0 ,patch 7 4 1197 problem still using args solution remove args in several files script by hirohito higashi , updated for version 7 3 624 problem a 'termguicolors' in exiting source vim solution update the number of memory zyx
1043,static char features static int included patches add new patch number below this line 1078 1077 ,updated for version 7 3 1078 problem new regexp engine doesn't work solution implement the negated version of , updated for version 7 3 346 problem fixes may do not use shiftwidth list solution better for the requested vega
1044,channel open char p when using host h addr directly ubsan warns for it to not be aligned first copy the pointer to aviod that memcpy p host h addr sizeof p when using host h addr list 0 directly ubsan warns for it to not be aligned first copy the pointer to avoid that memcpy p host h addr list 0 sizeof p memcpy char server sin addr p host h length ,patch 8 0 1709 some non c89 code may through problem some non c89 code may through solution enforce c89 in configure fix detected problems james mccoy closes , patch 8 2 0426 edit qf escape as corrupted it problem the active lines are set from the strncpy solution call a turkish flag
1045,static char features static int included patches add new patch number below this line 1820 1819 ,patch 8 1 1820 using expr funcref does not work problem using expr funcref does not work solution make funcref work as a method , patch 8 1 1422 msvc memory sometimes called name problem swap memory access when running trouble solution split zero instead of several valid loop etc
1046,mf read mfp hp ifdef feat crypt decrypt if key is set and this is a data block if mfp mf buffer b p key nul decrypt if key is set and this is a data block and when changing the key if mfp mf buffer b p key nul mfp mf old key null ml decrypt data mfp hp bh data offset size endif ,patch 7 4 979 problem when changing the crypt key the blocks read from disk are not decrypted solution also call ml decrypt data when old key is set ken takata , patch 8 0 0923 cannot build with bsd features problem cannot build eval without s build solution add ifdef
1047,namespace ntl return x factor y template class policy inline int iround rr const x const policy pol return tools real cast int round x pol template class policy inline int itrunc rr const x const policy pol return tools real cast int trunc x pol namespace ntl namespace math ,added non central f distribution tidied up non central beta and chi squared distribution by out common generic mode code updated rr bindings svn , add upwards from msc std lifetime implementation linked flexbuffer no optional settings rather
