,Function,Original Comment,Predicted comment
1776,def check and install python ret python default false user none ''' verify that python is installed install if unavailable ''' ret python installed ret python user user if not ret 'result' if salt 'pyenv install python' python runas user ret 'result' true ret 'changes' python 'installed' ret 'comment' 'successfully installed python' ret 'default' default else ret 'result' false ret 'comment' 'could not install python ' return ret if default salt 'pyenv default' python runas user return ret ,verify that python is installed install if unavailable , verify that python is installed install if unavailable
1777,def read file path ''' reads and returns the contents of a text file ''' try with salt utils files fopen path 'rb' as contents return salt utils yaml safe load contents except oserror ioerror return ,reads and returns the contents of a text file , reads and returns a json file
1778,def list protocols profile libcloud kwargs ''' return a list of supported protocols param profile the profile key type profile str param libcloud kwargs extra arguments for the driver's list protocols method type libcloud kwargs dict return a list of supported protocols rtype list of str cli example code block bash salt myminion libcloud storage list protocols profile1 ''' conn get driver profile profile libcloud kwargs salt utils args clean kwargs libcloud kwargs return conn list protocols libcloud kwargs ,return a list of supported protocols param profile the profile key type profile str param libcloud kwargs extra arguments for the driver's list protocols method type libcloud kwargs dict return a list of supported protocols rtype list of str cli example code block bash salt myminion libcloud storage list protocols profile1 , return a list of supported use param profile to profile to profile to profile to profile
1779,def alive opts ''' validate and return the connection status with the remote device versionadded 2018 3 0 ''' dev conn 'conn' connected ping if not dev connected salt 'event fire master' 'junos proxy stop' format opts 'proxy' 'host' return dev connected ,validate and return the connection status with the remote device versionadded 2018 3 0 , validate and return a connection status with a remote device versionadded 2018 3 0
1780,def get token create url config ''' create vault url for token creation ''' role name config get 'role name' none auth path ' v1 auth token create' base url config 'url' return ' ' join x strip ' ' for x in base url auth path role name if x ,create vault url for token creation , create a url url for token creation
1781,def init app self app initialize this class with the given class flask flask application or class flask blueprint object param app the flask application or blueprint object type app flask flask type app flask blueprint examples api api api add resource api init app app if app is a blueprint defer the initialization try app record self deferred blueprint init flask blueprint has a attribute flask api does not except attributeerror self init app app else self blueprint app ,initialize this class with the given class flask flask application or class flask blueprint object param app the flask application or blueprint object type app flask flask type app flask blueprint examples api api api add resource api init app app , initialize this class with a class flask flask application or class flask assigned param app flask type object param app param api api type app flask flask
1782,def populate cache platform pkg cache mount dir ''' if a pkg cache directory is specified then use it to populate the disk image ''' if not pkg cache return if not os path isdir pkg cache return if platform cache dir ' 0 var cache pkg' format mount dir salt 'file mkdir' cache dir 'root' 'root' '755' salt 'file copy' pkg cache cache dir recurse true remove existing true ,if a pkg cache directory is specified then use it to populate the disk image , if a pkg cache directory is specified then use it to indicate a prompt image
1783,def exists self filename client boto3 client s3 bucket path self bucket and path filename r client list objects bucket bucket prefix path delimiter if r get contents or r get commonprefixes return true return false ,determines whether a path exists or not , returns a list of entries in bucket
1784,def replace nans self data return data checks floating point data columns for nans and replaces these with the generic stata for missing value for c in data dtype data c dtype if dtype in np float32 np float64 if dtype np float32 replacement self missing values 'f' else replacement self missing values 'd' data c data c fillna replacement return data ,checks floating point data columns for nans and replaces these with the generic stata for missing value , return data recursively point data for editor and replaces these with a data dtype value for c in data dtype data
1785,def parse lsb release content lines parse the output of the lsb release command parameters lines iterable through the lines of the lsb release output each line must be a unicode string or a utf 8 encoded byte string returns a dictionary containing all information items props for line in lines kv line strip ' n' split ' ' 1 if len kv 2 ignore lines without colon continue k v kv props update k replace ' ' ' ' lower v strip return props ,parse the output of the lsb release command parameters lines iterable through the lines of the lsb release output each line must be a unicode string or a utf 8 encoded byte string returns a dictionary containing all information items , parse a output of a list of at its command parameters lines iterable through a lines of an image release output each line must be a unicode string or a open 8 encoded byte string returns a dictionary containing all information items
1786,def max self memory addr kwargs gets the maximum solution of an address return memory state solver max addr exact kwargs pop 'exact' self exact kwargs ,gets the maximum solution of an address , gets a address of an address return memory state
1787,def satisfies self other type term bool returns whether this term satisfies another return self dependency name other dependency name and self relation other subset ,returns whether this term satisfies another , returns whether this term belongs another return self dependency name other dependency name and self followed other
1788,def bulk query file self path multiparams like connection bulk query but takes a filename to load a query from if path doesn't exists if not os path exists path raise ioerror file ' '' not found format path if it's a directory if os path isdir path raise ioerror ' ' is a directory format path read the given sql file into memory with open path as f query f read self conn execute text query multiparams ,like connection bulk query but takes a filename to load a query from , like connection to load query query but takes a filename to load from if path doesn't exists
1789,def write config config newlines 2 ''' writes the given parameter config into the config file ''' text config if isinstance config dict and len list list config keys 1 key next six iterkeys config text config key try with salt utils files fopen syslog ng config file 'a' as write salt utils stringutils to str text for in range 0 newlines write salt utils stringutils to str os linesep return true except exception as err log error six text type err return false ,writes the given parameter config into the config file , writes a config file config into a config file
1790,def grains ''' get grains for proxy minion code block bash salt ' ' onyx cmd grains ''' if not details 'grains cache' ret system info log debug ret details 'grains cache' update ret return details 'grains cache' ,get grains for proxy minion code block bash salt ' ' onyx cmd grains , get grains for proxy minion code block bash salt ' ' onyx cmd grains
1791,def closed issues issues after logging info 'finding closed issues after ' format after seen set for issue in issues if closed issue issue after and issue 'title' not in seen seen add issue 'title' yield issue ,yields closed issues closed after a given datetime given a list of issues , given a string with its traceback of a given file
1792,def get flat core sizes cores obtains the list flattened output sizes of a list of cores args cores list of cores to get the shapes from returns list of lists that for each core contains the list of its output dimensions core sizes lists for core in cores flat output size nest flatten core output size core sizes lists append tf tensorshape size as list for size in flat output size return core sizes lists ,obtains the list flattened output sizes of a list of cores args cores list of cores to get the shapes from returns list of lists that for each core contains the list of its output dimensions , returns a list of tuple output sizes of a list of validators args latents list of digits to get a list of lists that for each core contains a list of lists that for each core contains a list of lists that for each core contains a list of lists
1793,def random chars number char map k v for k v in chars chars iteritems if not format character k startswith ' x' char num sum char map values return format character nth char char map random randint 0 char num 1 for in xrange 0 number ,generate random characters , returns a random letter between a byte of a string
1794,def reset self if self seq is not none and self shuffle random shuffle self seq if self last batch handle 'roll over' or self cache data is none if self imgrec is not none self imgrec reset self cur 0 if self allow read is false self allow read true ,resets the iterator to the beginning of the data , reset a batch of data and next next items
1795,def self consumes a string value returns the string parsed raises parseerror if a string value couldn't be consumed the bytes self consumebytestring try return six text type the bytes 'utf 8' except unicodedecodeerror as e raise self e ,consumes a string value returns the string parsed raises parseerror if a string value couldn't be consumed , a string value returns a string value returns a string
1796,def exception self return the if the query was terminated by an exception or none if self jsq exception isdefined self jsq exception get msg tostring split ' ' 1 1 drop the java type info stacktrace ' n t at ' join map lambda x x tostring return msg stacktrace else return none ,return the if the query was terminated by an exception or none , return a list of if this was depth by an exception or none
1797,def qa data calc data xdxr mv xdxr query 'category 6' loc dropna res pd concat data mv axis 1 res res assign shares res shares after fillna method 'ffill' res after fillna method 'ffill' return res assign mv res close res shares 10000 mv res close res 10000 drop axis 1 loc slice data index remove unused levels levels 0 0 data index remove unused levels levels 0 1 slice none ,, write a string
1798,def maybe numeric slice df slice include bool false want nice defaults for background gradient that don't break with non numeric data but if slice is passed go with that if slice is none dtypes np number if include bool dtypes append bool slice indexslice df select dtypes include dtypes columns return slice ,want nice defaults for background gradient that don't break with non numeric data but if slice is passed go with that , join all defaults for environments gradient that don't valueerror with non numeric data but if slice is passed
1799,def video bitwise bottom x model hparams vocab size pixel embedding size 64 inputs x with tf variable scope video modality bitwise reuse tf auto reuse common layers summarize video inputs bottom embed bitwise assert vocab size 256 embedded int to bit embed inputs 8 pixel embedding size project return tf layers dense embedded model hparams hidden size name merge pixel embedded frames ,bottom transformation for embedding video bitwise , compute image of pixel in a given image
1800,def positions self account str '' list position list of positions for the given account or of all accounts if account is left blank args account if specified filter for this account name if account return list self wrapper positions account values else return v for d in self wrapper positions values for v in d values ,list of positions for the given account or of all accounts if account is left blank args account if specified filter for this account name , list of pixel for a account account or of all accounts if account is left blank args account if specified filter for this account name
1801,def service create auth none kwargs ''' create a service cli example code block bash salt ' ' keystoneng service create name glance type image salt ' ' keystoneng service create name glance type image description image ''' cloud get operator cloud auth kwargs clean kwargs keep name true kwargs return cloud create service kwargs ,create a service cli example code block bash salt ' ' keystoneng service create name glance type image salt ' ' keystoneng service create name glance type image description image , create a service cli example code block bash salt ' ' keystoneng service create name glance type image salt ' ' keystoneng service create name glance cloud auth
1802,def from labels cls labels inputcol outputcol none none construct the model directly from an array of label strings requires an active sparkcontext sc sparkcontext active spark context java class sc gateway jvm java lang string new java array labels java class model create from java class org apache spark ml feature model inputcol if outputcol is not none model outputcol if is not none model return model ,construct the model directly from an array of label strings requires an active sparkcontext , construct a by model directly from an array of label strings
1803,def install translator   global qt if qt translator is none  qt translator  if qt translator load qt system name  location  qt translator qt translator keep reference if qt translator is not none  qt translator ,install qt to the instance , start a single tab event is a single system
1804,def add cmp cls attrs none add comparison methods to cls if attrs is none attrs cls attrs attrs cls eq cls ne cls lt cls le cls gt cls ge make cmp noqa attrs return cls ,add comparison methods to cls , add comparison methods to cls
1805,def flip lr x flip x horizontally return x flip 2 if isinstance x imagepoints x flow flow 0 1 return x return tensor np ascontiguousarray np array x 1 ,flip x horizontally , type x x x x x x x x x x x x 1
1806,def extra reading spec self field names frame number action reward done data fields name tf fixedlenfeature 1 tf int64 for name in field names decoders name tf contrib slim tfexample decoder tensor tensor key name for name in field names return data fields decoders ,additional data fields to store on disk and their , returns a tf message for a given tf tensor
1807,def open self fnames none   if fnames is none  fnames self get selected filenames  for fname in fnames  if osp isfile fname and encoding is text file fname  self parent widget sig open file emit fname  else  self open outside spyder fname ,open files with the appropriate application , open focus
1808,def setup fun config self fun conf ''' setup function configuration param conf return ''' conf copy deepcopy self config conf 'file client' 'local' conf 'fun' '' conf 'arg' conf 'kwarg' conf 'cache jobs' false conf 'print metadata' false conf update fun conf conf 'fun' conf 'fun' split ' ' 1 discard typing prefix return conf ,setup function configuration param conf return , setup function configuration param conf return
1809,def make params self create all variables to be returned later by get params by default this is a no op models that need their fprop to be called for their params to be created can set needs dummy fprop true in the constructor if self needs dummy fprop if hasattr self dummy input return self dummy input self make input placeholder self fprop self dummy input ,create all variables to be returned later by get params by default this is a no op models that need their fprop to be called for their params to be created can set needs dummy fprop true in the constructor , create all variables to be returned later by get params by default this is a no op models that need their simstate to be called for their params to be created can set
1810,def full process s force ascii false process string by removing all but letters and numbers trim whitespace force to lower case if force ascii true force convert to ascii if force ascii s s keep only letters and numbers see unicode docs string out replace non letters non numbers with whitespace s force into lowercase string out to lower case string out remove leading and trailing whitespaces string out strip string out return string out ,process string by removing all but letters and numbers trim whitespace force to lower case if force ascii true force convert to ascii , process string by removing all but q and numbers
1811,def is admin https stackoverflow com a return true if the current user is an 'admin' whatever that means root on unix otherwise false warning the inner function fails unless you have windows xp or higher the failure causes a traceback to be printed and this function to return false if os name 'nt' import ctypes import traceback warning requires windows xp or higher try return ctypes windll except traceback print exc return false else check for root on posix return os getuid 0 ,https stackoverflow com a return true if the current user is an whatever that means root on unix otherwise false warning the inner function fails unless you have windows xp or higher the failure causes a traceback to be printed and this function to return false , check if if if this user is an error performs that means root on unix otherwise false warning this can't function logic too or higher using failure a traceback to be printed and this function to return false if os name is not
1812,def check nova ''' check version of novaclient ''' if has nova novaclient ver looseversion novaclient version min ver looseversion novaclient minver if min ver novaclient ver return has nova log debug novaclient version required minimum s' novaclient minver return false ,check version of novaclient , check version of pandas
1813,def expand classes glob classes salt data ''' expand the list of classes to no longer include any globbing param iterable str classes iterable of classes param dict salt data configuration data return expanded list of classes with resolved globbing rtype list str ''' all classes expanded classes path salt data 'path' for class in classes all classes extend match class glob class path for class in all classes if class not in expanded classes expanded classes append class return expanded classes ,expand the list of classes to no longer include any globbing param iterable str classes iterable of classes param dict salt data configuration data return expanded list of classes with resolved globbing rtype list str , expand vocab of classes of classes to no longer include any
1814,def broadcast equals self other equiv duck array ops array equiv true if two variables have the values after being broadcast against each other otherwise false variables can still be equal like pandas objects if they have nan values in the same locations try self other broadcast variables self other except valueerror attributeerror return false return self equals other equiv equiv ,true if two variables have the values after being broadcast against each other otherwise false variables can still be equal like pandas objects if they have nan values in the same locations , cast array for variables have a set after being broadcast against each other otherwise false variables can still be equal like pandas objects
1815,def keypoint flip bbox d rows cols flip a keypoint either vertically horizontally or both depending on the value of d raises valueerror if value of d is not 1 0 or 1 if d 0 bbox keypoint vflip bbox rows cols elif d 1 bbox keypoint hflip bbox rows cols elif d 1 bbox keypoint hflip bbox rows cols bbox keypoint vflip bbox rows cols else raise valueerror 'invalid d value valid values are 1 0 and 1' format d return bbox ,flip a keypoint either vertically horizontally or both depending on the value of d raises valueerror if value of d is not 1 0 or 1 , type head a 4 either string or both depending on a value raises valueerror if value of d is not 1 0 or 1
1816,def refresh druid datasource merge session db session from superset connectors druid models import druidcluster for cluster in session query druidcluster all try cluster refresh datasources datasource name datasource merge flag merge except exception as e print error while processing cluster ' ' n format cluster str e logging exception e cluster metadata last refreshed datetime now print metadata from cluster ' ' ' cluster cluster name ' ' session commit ,refresh druid datasources , refresh a cluster
1817,def corrupt bytes s p 0 01 n none s array array b bytes encode s s len len s if n is none n max 1 int s len p for i in random sample range s len n s i s i random randint 1 255 256 return s tostring if six py2 else s tobytes ,corrupt a given percentage or number of bytes from a string , convert s s to an object in memory
1818,def available name ''' return true if the named service is available cli example code block bash salt ' ' service available sshd ''' cmd ' 0 get 1 ' format cmd name if salt 'cmd retcode' cmd 2 return false return true ,return true if the named service is available cli example code block bash salt ' ' service available sshd , return true if this named service is available cli example code block bash salt ' ' service available sshd
1819,def train cls data minsupport 0 3 numpartitions 1 computes an fp growth model that contains frequent param data the input data set each element contains a transaction param minsupport the minimal support level default 0 3 param numpartitions the number of partitions used by parallel fp growth a value of 1 will use the same number as input data default 1 model callmllibfunc data float minsupport int numpartitions return model ,computes an fp model that contains frequent param data the input data set each element contains a transaction param minsupport the minimal support level default 0 3 param numpartitions the number of partitions used by parallel fp a value of 1 will use the same number as input data default 1 , build an stat array for each given argument param data a data to param param a param param param a param param a param param a param param a param param a param param to param param a param param to
1820,def show uuid ''' show manifest of a given image uuid string uuid of image cli example code block bash salt ' ' imgadm show e42f8c84 bbea 11e2 b920 078fab2aab1f salt ' ' imgadm show pms docker ''' ret if is uuid uuid or is docker uuid uuid cmd 'imgadm show 0 ' format uuid res salt 'cmd run all' cmd python shell false retcode res 'retcode' if retcode 0 ret 'error' exit status retcode res 'stderr' else ret salt utils json loads res 'stdout' else ret 'error' is not a valid uuid format uuid return ret ,show manifest of a given image uuid string uuid of image cli example code block bash salt ' ' imgadm show e42f8c84 bbea 11e2 b920 078fab2aab1f salt ' ' imgadm show docker , show blob's of a given image uuid string uuid of image cli example code block bash salt ' ' bluecoat sslv show docker image salt
1821,def convert labeled point to libsvm p from pyspark mllib regression import labeledpoint assert isinstance p labeledpoint items str p label v convert to vector p features if isinstance v sparsevector nnz len v indices for i in xrange nnz items append str v indices i 1 str v values i else for i in xrange len v items append str i 1 str v i return join items ,converts a labeledpoint to a string in libsvm format , convert a string to a python string
1822,def sendline command ''' run command through cli code block bash salt ' ' onyx cmd sendline 'show run include username admin password 7 ' ''' if ping is false init out details worker name sendline command return out ,run command through cli code block bash salt ' ' onyx cmd 'show run include username admin password 7 ' , run through cli code block bash salt ' ' onyx cmd send 'show run include username
1823,def self enable display of debugging messages while doing pattern matching self or or or self debug true return self ,enable display of debugging messages while doing pattern matching , display of master messages while do not matching
1824,def temporary assignment obj attr value original getattr obj attr none setattr obj attr value yield setattr obj attr original ,temporarily assign obj attr to value , returns a new object of a given object
1825,def cidr to ipv4 netmask cidr bits ''' returns an ipv4 netmask ''' try cidr bits int cidr bits if not 1 cidr bits 32 return '' except valueerror return '' netmask '' for idx in range 4 if idx netmask ' ' if cidr bits 8 netmask cidr bits 8 else netmask ' 0 d ' format 256 2 8 cidr bits cidr bits 0 return netmask ,returns an ipv4 netmask , returns an ipv4 netmask
1826,def resume instance id profile none kwargs ''' resume an instance instance id id of the instance to be resumed cli example code block bash salt ' ' nova resume 1138 ''' conn auth profile kwargs return conn resume instance id ,resume an instance instance id id of the instance to be resumed cli example code block bash salt ' ' nova resume 1138 , currently an instance instance id id of of instance to be image cli example code block bash salt ' ' nova resume y
1827,def tags self return all tags found in the value stream returns a tagtype 'list' 'of' 'tags' dictionary return images self images keys audio self audios keys histograms self histograms keys scalars self scalars keys compressed histograms self compressed histograms keys tensors self tensors keys use a heuristic if the metagraph is available but graph is not then we assume the metagraph contains the graph graph self graph is not none meta graph self meta graph is not none run metadata list self tagged metadata keys ,return all tags found in the value stream returns a tagtype 'list' 'of' 'tags' dictionary , return all tags found in a value
1828,def communicate sock command settings   try  communicate lock acquire  write packet sock command  for option in settings  write packet sock option  return read packet sock  finally  communicate lock release ,communicate with monitor , setup current command
1829,def buildclistring self   collect all of the required information from the config screen and build a cli string which can be used to invoke the client  config self navbar getactiveconfig  group self buildspec 'widgets' self navbar  positional config  optional config  print cli buildclistring  self buildspec 'target'  group 'command'  positional  optional  return cli buildclistring  self buildspec 'target'  group 'command'  positional  optional ,collect all of the required information from the config screen and build a cli string which can be used to invoke the client program , collect all of all required information from a config
1830,def end start returns the number of days from start to end df spark createdataframe '2015 04 08' '2015 05 10' df select df d2 df d1 alias 'diff' collect row diff 32 sc sparkcontext active spark context return column sc jvm functions to java column end to java column start ,returns the number of days from to df spark createdataframe '2015 04 08' '2015 05 10' df select df d2 df d1 alias collect row diff 32 , returns a returns returns a number of days from start to
1831,def parent self document that owns the current collection returns optional firestore v1beta1 document documentreference the parent document if the current collection is not a top level collection if len self path 1 return none else parent path self path 1 return self client document parent path ,document that owns the current collection returns optional firestore v1beta1 document documentreference the parent document if the current collection is not a top level collection , context that move a current collection returns optional firestore v1beta1 document ns instance of parent document
1832,def prepare conn self conn prepare the connection for meth urllib3 util ssl wrap socket and establish the tunnel if proxy is used if isinstance conn conn set cert key file self key file cert file self cert file cert reqs self cert reqs ca certs self ca certs ca cert dir self ca cert dir assert hostname self assert hostname assert fingerprint self assert fingerprint conn ssl version self ssl version return conn ,prepare the connection for meth urllib3 util ssl wrap socket and establish the tunnel if proxy is used , prepare a connection for meth applications wait ray wrap socket and return a list of all
1833,def render embed js self js embed iterable bytes bytes default method used to render the final embedded js for the rendered webpage override this method in a sub classed controller to change the output return b' script type text javascript n cdata n' b n join js embed b n n script ,default method used to render the final embedded js for the rendered webpage override this method in a sub classed controller to change the output , parses iterable bytes bytes bytes default method used to render a sub classed controller for a sub classed controller to change this output return
1834,def validate self value perform validation on value raise a exc validationerror if validation does not succeed errors kwargs for validator in self validators try r validator value if not isinstance validator validator and r is false self fail failed' except validationerror as err kwargs update err kwargs if isinstance err messages dict errors append err messages else errors extend err messages if errors raise validationerror errors kwargs ,perform validation on value raise a exc validationerror if validation does not succeed , perform validation on value raise a exc prevents if validation does not yet errors
1835,def get all sizes checksums sizes checksums for path in checksum paths values data get sizes checksums path for url size checksum in data items if url in sizes checksums and sizes checksums url size checksum raise assertionerror 'url s is registered with 2 distinct size checksum tuples ' url sizes checksums update data return sizes checksums ,returns dict associating url to size sha256 , get all images in a list of images
1836,def set pos self pos self pos pos if pos is not none and self typ is not none self typ v pos pos return self ,set the position of this column in the table , set a row in a row in pixels
1837,def enable receiving self loop none self receive task asyncio ensure future self receive loop loop loop def do if done fut try fut result except asyncio cancellederror pass except exception as ex self receive task exception ex self receive task none self receive task add done callback do if done ,schedules the receive loop to run on the given loop , enable disable ensure that we have a queue
1838,def expand batch coordinates bc length factor duplicate elements of bc by length factor args bc tf tensor int32 tensor of shape 1 length 1 length factor int returns tf tensor of shape 1 length length factor 1 where every elements has been duplicated length factor times assert bc get shape as list 1 none 1 bc has shape 1 length 1 bc tf constant 1 length factor bc has shape 1 length length factor bc tf reshape bc 1 1 1 bc has shape 1 length length factor return bc ,duplicate elements of bc by length factor args bc tf tensor int32 tensor of shape 1 length 1 length factor int returns tf tensor of shape 1 length length factor 1 where every elements has been duplicated length factor times , normalize a 4d to length factor args filepath tf tensor int32 tensor of shape 1 length 1 length returns tf tensor of shape 1 length length h 1 where every elements has been renamed length
1839,def policy assignments list kwargs ''' versionadded 2019 2 0 list all policy assignments for a subscription cli example code block bash salt call azurearm resource policy assignments list ''' result polconn utils 'azurearm get client' 'policy' kwargs try policy assign utils 'azurearm paged object to list' polconn policy assignments list for assign in policy assign result assign 'name' assign except clouderror as exc utils 'azurearm log cloud error' 'resource' str exc kwargs result 'error' str exc return result ,versionadded 2019 2 0 list all policy assignments for a subscription cli example code block bash salt call azurearm resource policy assignments list , versionadded 2019 2 0 list all policy and for a subscription cli example code block bash salt call azurearm resource policy param list
1840,def run state command args from core import do run do run command command args args three state three python state python pypi mirror state pypi mirror ,a command installed into the virtualenv , run core import do run do run command command args args
1841,def learning rate schedule hparams mlperf log transformer print key mlperf log opt lr deferred true mlperf log transformer print key mlperf log opt lr warmup steps value hparams learning rate warmup steps step num global step hparams schedule string hparams learning rate schedule names schedule string split names name strip for name in names if name strip ret tf constant 1 0 for name in names ret learning rate factor name step num hparams return ret ,learning rate schedule based on hparams , long setting with stochastic discrete model changed ppo steps
1842,def on backward begin self smooth loss tensor kwargs any none record the loss before any other callback has a chance to modify it self losses append smooth loss if self pbar is not none and hasattr self pbar 'child' self pbar child comment f' smooth loss 4f ' ,record the loss before any other callback has a chance to modify it , record self loss a broadcast to modify it
1843,def read tcp size conn size chunks bytes read 0 while bytes read size chunk conn recv size bytes read if not chunk if bytes read 0 logging warning incomplete read s of s bytes read size return chunks append chunk bytes read len chunk return b join chunks ,read size number of bytes from conn retrying as needed , read 0 while bytes read in bytes
1844,def show dependencies self   from spyder widgets dependencies import dlg self  dlg set data dependencies dependencies  dlg exec ,show spyder's dependencies dialog box , show environment
1845,def get result self method name method object self method object dict get method name try result method object find best result except exception import traceback traceback print exc return none return method object kp method object kp src method object good result ,, get a object for a given object object
1846,def reload self schedule ''' reload the schedule from saved schedule file ''' remove all jobs from self intervals self intervals if 'schedule' in schedule schedule schedule 'schedule' self opts setdefault 'schedule' update schedule ,reload the schedule from saved schedule file , reload a breakpoint from saved schedule file
1847,def filter by folder self include none exclude none only keep filenames in include folder or reject the ones in exclude include exclude listify include listify exclude def inner o if isinstance o path n o relative to self path parts 0 else n o split os path sep len str self path split os path sep if include and not n in include return false if exclude and n in exclude return false return true return self filter by func inner ,only keep filenames in include folder or the ones in exclude , only keep in include folder or window of ones in exclude include
1848,def to dict self get value none result for key value in iteritems self if isinstance value if get value is not none value getattr value get value result key value else result key value to dict get value return result ,dump counters as a dict , convert to a dict to a dict
1849,def label path from index self index given image index find out annotation path parameters index int index of a specific image returns full path of annotation file label file os path join self data path 'annotations' index ' xml' assert os path exists label file 'path does not exist ' format label file return label file ,given image index find out annotation path parameters index int index of a specific image returns full path of annotation file , given image index find out annotation path parameters index int index of a specific image returns full path of annotation file
1850,def count below mean x returns the number of values in x that are lower than the mean of x param x the time series to calculate the feature of type x numpy ndarray return the value of this feature return type float m np mean x return np where x m 0 size ,returns the number of values in x that are lower than the mean of x param x the time series to calculate the feature of type x numpy ndarray return the value of this feature return type float , returns a list of number in x that are lower than this mean of x param x a time series to calculate of returns type float
1851,def runmetadata self run tag get the session run metadata associated with a tensorflow run and tag args run a string name of a tensorflow run tag a string name of the tag associated with a particular session run raises keyerror if the run is not found or the tag is not available for the given run returns the metadata in the form of runmetadata protobuf data structure accumulator self getaccumulator run return accumulator runmetadata tag ,get the session run metadata associated with a tensorflow run and tag args run a string name of a tensorflow run tag a string name of the tag associated with a particular session run raises keyerror if the run is not found or the tag is not available for the given run returns the metadata in the form of runmetadata protobuf data structure , get a string for session metadata associated with a tensorflow run and tag args run a string name of a tensorflow run tag a string name of name of a tensorflow session run raises keyerror if a given run returns an metadata in a particular session run raises keyerror if a given run returns a metadata in a particular
1852,def load self init the static server list if defined self static server config self config init the password list if defined self password glancespassword config self config ,load server and password list from the file , load a configuration from a file
1853,def add source file self source file todo should the key include a host name for certain distributed cases key source file file path self source file host key source file host self source file last modified key source file last modified self source file bytes key source file bytes self source file content key source file lines ,add a proto , add a notebook to a host name for normal distributed down
1854,def get weight self get the weight of the dataset returns weight numpy array or none weight for each data point from the dataset if self weight is none self weight self get field 'weight' return self weight ,get the weight of the dataset returns weight numpy array or none weight for each data point from the dataset , get get get get get from weight of a dataset returns weight weight
1855,async def widget self coro returns the widget of the guild note the guild must have the widget enabled to get this information raises forbidden the widget for this guild is disabled httpexception retrieving the widget failed returns class widget the guild's widget data await self state http get widget self id return widget state self state data data ,coro returns the widget of the guild note the guild must have the widget enabled to get this information raises forbidden the widget for this guild is disabled httpexception retrieving the widget failed returns class widget the guild's widget , coro returns a returns a returns a widget of all of at not this have have a widget enabled to get this information raises forbidden this widget for this guild is disabled httpexception retrieving
1856,async def forward to self args kwargs forwards the message shorthand for telethon client messages messagemethods forward messages with both messages and from peer already set if you need to forward more than one message at once don't use this forward to method use a telethon client telegramclient telegramclient instance directly kwargs 'messages' self id kwargs 'from await self get input chat return await self client forward messages args kwargs ,forwards the message shorthand for telethon client messages messagemethods forward messages with both messages and from peer already set if you need to forward more than one message at once don't use this forward to method use a telethon client telegramclient telegramclient instance directly , r base of message handler for telethon client messages messagemethods forward messages with both messages and from a log already set if you need to forward more than one message at once to method use a telethon client client
1857,def train args params ''' train model ''' x train y train x test y test load mnist data args model create mnist model params nni model fit x train y train batch size args batch size epochs args epochs verbose 1 validation data x test y test callbacks sendmetrics tensorboard log dir tensorboard dir acc model evaluate x test y test verbose 0 log debug 'final result is d' acc nni report final result acc ,train model , train model
1858,def reload self reload the metadata for this instance for example literalinclude snippets py start after start bigtable reload instance end before end bigtable reload instance instance pb self client instance admin client get instance self name note update from pb does not check that the project and instance id on the response match the request self update from pb instance pb ,reload the metadata for this instance for example literalinclude snippets py after bigtable reload instance before bigtable reload instance , reload a metadata for this instance for example literalinclude snippets py start after start bigtable reload instance
1859,def unary op name doc unary operator def self jc getattr self jc name return column jc doc doc return ,create a method for given unary operator , parse operator
1860,def save state state output dir keep false params file os path join output dir model pkl with gfile gfile params file wb as f pickle dump state params state step state history f if keep params file os path join output dir model pkl format state step with gfile gfile params file wb as f pickle dump state params state step state history f log model saved to s params file stdout false ,save state and optionally config , save a model from a file
1861,def memoize func ''' memoize aka cache the return output of a function given a specific set of arguments 2016 3 4 added kwargs support ''' cache wraps func def memoize args kwargs str args for arg in args if not isinstance arg six string types str args append six text type arg else str args append arg args ' ' join list str args ' 0 1 ' format k kwargs k for k in sorted kwargs if args not in cache cache args func args kwargs return cache args return memoize ,memoize aka cache the return output of a function given a specific set of arguments 2016 3 4 added kwargs support , clone manager cache to return output of a function given a specific set of arguments run 3 4 added kwargs support
1862,def initialize view self   self clear  self item depth 0 to be use for collapsing expanding one level self item list to be use for collapsing expanding one level self items to be shown  self current view depth 0 ,clean the tree and view parameters , update current state
1863,def on trial result self trial runner trial result if bracket is finished all trials will be stopped if a given trial finishes and bracket iteration is not done the trial will be paused and resources will be given up this scheduler will not start trials but will stop trials the current running trial will not be handled as the trialrunner will be given control to handle it bracket self trial info trial bracket update trial stats trial result if bracket continue trial trial return trialscheduler continue action self process bracket trial runner bracket trial return action ,if bracket is finished all trials will be stopped if a given trial finishes and bracket iteration is not done the trial will be paused and resources will be given up this scheduler will not trials but will stop trials the current running trial will not be handled as the trialrunner will be given control to handle it , trial result result if there's is all finished will be stopped if a given trial finishes and s2
1864,def work in dirname none context manager version of os chdir when exited returns to the working directory prior to entering curdir os getcwd try if dirname is not none os chdir dirname yield finally os chdir curdir ,context manager version of os chdir when exited returns to the working directory prior to entering , build a os file when pip returns to a file
