,Function,Original Comment,Predicted comment
3734,class hlomodule const hloschedule schedule const return schedule hloschedule schedule return schedule status const private hlocomputation addcomputationinternal std unique ptr hlocomputation computation bool is entry ,xla outline the code that checks the computations and instructions of a module have unique names and ids to a member function of hlomodule piperorigin revid , xla gpu support for xla hlo client piperorigin revid change id idadedfddaccd
3735,register op scaleandtranslate t int8 uint8 int16 uint16 int32 int64 bfloat16 half float double attr kernel type string attr antialias bool true setshapefn register op scaleandtranslategrad output output t attr t float attr kernel type string attr antialias bool true setshapefn inferencecontext c c set output 0 c input 1 return status ok ,wrapper for new resize operation that fixes the half pixel bug in previous resize method adds new sampling kernels and an anti aliasing option fixes piperorigin revid , fix a bug in the test case piperorigin revid
3736,def toco convert impl input data input tensors output tensors args return data tf export lite toco convert tf export v1 lite toco convert deprecation deprecated none use lite tfliteconverter instead def toco convert input data input tensors output tensors args kwargs convert a model using toco ,add support for tfliteconverter in piperorigin revid , fix a bug in the documentation of the documentation of the tf data dataset piperorigin revid
3737,int main int argc char argv exit exit success rotate doesn't work with nofork if opmode mode rotate nofork 0 page size getpagesize if seed ,clear f when in rotate mode because we can't carry on where we left off in the new child , fix a bug in the watchdog page
3738,def matmul a sparse matmul types dtypes bfloat16 dtypes float32 use sparse matmul a dtype in sparse matmul types and b dtype in sparse matmul types if a dtype dtypes bfloat16 or b dtype dtypes bfloat16 and if a dtype dtypes bfloat16 or b dtype dtypes bfloat16 and a dtype b dtype matmul currently doesn't handle mixed precision inputs use sparse matmul true ,fix the bug that when both a and b are bfloat tf matmul will use sparse matmul piperorigin revid , tf data optimizer to use tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental v piperorigin revid
3739,def generate combinations we use ordereddicts in combine and times to ensure stable order of keys in each dictionary assert isinstance combination ordereddict name join name join sorted format join filter str isalnum key join filter str isalnum str value for key value in combination items named combinations append ordereddict list combination items testcase name ,fix non determinism in test naming when using combinations piperorigin revid , fix a bug in the docstring of the docstring of the docstring change
3740,including negligence or otherwise arising in any way out of the use of this software even if advised of the possibility of such damage author gmail com author a gmail com google test widget cc widget widget int number const std string name name name widget widget float widget const return number float widget const int widget const return static cast int number std string widget getstringvalue const return name ,updating the xcode samples , fix a bug in the parser test piperorigin revid
3741,class testmodule tf module check same arg0 tensor f32 tf saved model index path 0 check same arg1 tensor tf resource tensor f32 tf saved model bound input var check same arg2 tensor tf resource tensor f32 tf saved model bound input const check same tensor f32 tf saved model index path check same tensor xf32 tf saved model index path check same attributes tf saved model exported names some function tf function input signature tf tensorspec tf float32 def some function self x ,flip behavior for savedmodel importer to not use shape inference on import shape inference during import will get deprecated and standalone pass used instead piperorigin revid change id , xla python python python python client piperorigin revid change id idedeaebfbbdabebae
3742,test poolingtest attr type poolingtype max attr output indices true singleopmodel model tostring operationtype max unpooling 2d attr input output indices singleopmodel model tostring operationtype pooling 2d attr input output indices assert true model populatetensor 0 1 2 1 2 3 4 3 4 7 8 7 8 5 6 5 6 assert ok model invoke test poolingtest attr strides hw 2 2 attr type poolingtype max singleopmodel model tostring operationtype max unpooling 2d attr input output singleopmodel model tostring operationtype pooling 2d attr input output assert true model populatetensor 0 1 2 1 2 3 4 3 4 7 8 7 8 5 6 5 6 assert ok model invoke ,ios metal delegate added max pooling indices tests opengl fixed max pooling tests piperorigin revid , fix a bug in the test case piperorigin revid
3743,win line attr pri true ifdef line attr if area attr 0 char attr hl combine attr line attr area attr ifdef feat syn hl if syntax attr 0 char attr hl combine attr syntax attr char attr endif else if search attr 0 char attr hl combine attr line attr search attr ifdef feat syn hl if syntax attr 0 char attr hl combine attr syntax attr char attr endif ifdef feat text prop else if text prop type null ,patch syntax attributes not combined with visual highlighting problem syntax attributes not combined with visual highlighting arseny nasokin solution combine the attributes closes , patch problem when using a terminal window is a bit slow solution add a test for the mouse engine
3744,static struct map get map struct list head head unsigned int max return m j return 0 return null struct map get map void ,get map returns a pointer so return null not , fix a bug in the watchdog process
3745,operationinst operationinst create location location operationname name auto inst unsigned inst gettrailingobjects unsigned unsigned void for if we encounter a sentinal branch to the next operand update the count ,fix variables only used in assertions piperorigin revid , xla gpu support for the hlo instruction piperorigin revid
3746,class dataset dataset ops dataset d d shard flags num workers flags worker index d d repeat flags num epochs d d shuffle flags shuffle buffer size d d repeat d d interleave tf data tfrecorddataset cycle length flags num readers block length 1 d d map parser fn num parallel calls flags num map threads ,remove extra repeat in tf data dataset documentation end public unless i am missing something begin public if num epochs is this isn't needed anyway and if num epochs then this will be buggy because it will cause the output dataset to repeat for more than num epochs piperorigin revid , fix a bug in the docstring of the test case piperorigin revid
3747,find help tags d s if tag contains or tag terminates at the this is for help on functions e g abs expr if s ' ' s 1 ' ' s 1 ' ' break if tag starts with ' toss everything after a second ' fixes ctrl on would include the trailing ' ' ,patch problem the help for functions require a space after the solution make ctrl on a function name ignore the arguments hirohito higashi , patch problem when using a terminal window is a bit slow solution add a test for the gui
3748,include random h include sanitise h include shm h include udp h define max inotify fds 5 static void inotify destructor struct object obj static void inotify dump struct object obj unused bool global struct inotifyobj io obj inotifyobj struct msg objmsg output 0 inotify fd d flags x n io fd io flags init msgobjhdr objmsg hdr obj created inotify global obj objmsg fd io fd objmsg flags io flags sendudp char objmsg sizeof objmsg static int open inotify fds void ,log decode inotify objects , move the dtrace proto to the dtrace process to the dtrace process to the dtrace process to be used in the dtrace process to the dtrace process and dtrace dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt
3749,void moduleprinter location loc if return if the location is not unknown then print it if loc isa unknownloc os printlocation loc os printlocation loc void moduleprinter printlocationinternal location loc ,change trailing locations printing to also print unknown locations this will allow for truly round tripping debug locations given that we assign locations while parsing ir piperorigin revid , xla gpu support for the hlo hlo client piperorigin revid change id idadedfddaccd
3750,limitations under the license define eigen use sycl include tensorflow core framework register types h include tensorflow core framework tensor types h include tensorflow core kernels cwise ops h include tensorflow core platform logging h ,registered add div mul sub ops for sycl device , xla python add a test for the cpu backend piperorigin revid change id idaddffdfdccebadaad
3751,prefetchautotuner prefetchautotuner int64 initial buffer size buffer limit initial buffer size if initial buffer size model kautotune mode mode buffer limit std max 1ll buffer size min buffer limit std max int64 1 buffer size min ,use braced integer literal rather than suffixes to ensure compilation regardless of the definition of int piperorigin revid change id , tf data service support for tf data dataset piperorigin revid
3752,void buildprofilersubmodule py module m def static is enabled tracemewrapper isenabled bool if ndebug return true else return false endif ndebug namespace pybind11 module xla extension m pybind11 module xla extension m m def get distributed runtime client m def collect garbage globalpyrefmanager collectgarbage m def is optimized build nolint readability fn size namespace xla ,xla python add is optimized build function that returns true iff xla was built with optimization this is to help track down issues like https github com google jax issues piperorigin revid change id , fix a bug in the new module piperorigin revid
3753,see the license for the specific language governing permissions and limitations under the license include tensorflow core common runtime gpu cupti wrapper h include tensorflow core platform default gpu cupti wrapper h if google cuda limitations under the license include tensorflow core platform stream executor h namespace tensorflow namespace gputracer namespace perftools namespace gputools namespace profiler namespace dynload cuptiresult cuptiwrapper unsubscribe cupti subscriberhandle subscriber return dynload cuptiunsubscribe subscriber namespace gputracer namespace tensorflow namespace profiler namespace gputools namespace perftools endif google cuda ,refactor cupti wrapper dependencies change , add a test for the new op op piperorigin revid
3754,def make tensor into per replica input tensor def normalize value destination pairs value destination pairs result value destination pairs list value destination pairs if not isinstance value destination pairs list tuple raise valueerror value destination pairs should be a list or tuple for pair in value destination pairs ,handle the case when value destination pairs is zip in cross device ops piperorigin revid , tf data dataset to use tf data dataset piperorigin revid
3755,def mean log values def expectation f samples log prob none use reparametrization true axis 0 keep dims false name none computes the monte carlo approximation of e p f x this function computes the monte carlo approximation of an expectation i e ,fix missing r string the docs generator is not happy about the a in is becoming a alert escape sequence this should also fix a lot of the mathjax rendering on this page https www tensorflow org api docs python tf contrib bayesflow monte carlo expectation piperorigin revid , fix a bug in the docstring of the docstring of the tf nn rnn api piperorigin revid
3756,bool istrivialop const nodedef node const mutablegraphview graph view if isnoop node node input empty return true const nodes are always executed before anything else so if they only have control outputs we can remove them if isconstant node graph view node include nodes false 0 return true return isaddn node numnoncontrolinputs node 1 bool canremovenode const nodedef node const mutablegraphview graph view if isnoop node node input empty return true if isconstant node graph view node include nodes false 0 return true if removalincreasesedgecount node graph view return false ,prune constant nodes that only have control outputs in model pruner these would eventually get pruned in dependency optimizer but it is cheaper and faster to do it in model pruner run pruner again at the end of meta optimizer piperorigin revid , tf data optimization to use the graph piperorigin revid
3757,class iremitterunnested public iremitter absl span const int64 reduced output dims absl span const int64 tiled param ids codegen a tiling kernel for an unnested hlo instruction emits a kernel for the hlo instruction using the given kernel mapping scheme void emittilingkernel const kernelmappingscheme mapping scheme llvm type index ty tileelementgenerator tile element generator kernel prologue generator kernel epilogue generator void emitblock const kernelmappingscheme mapping scheme kernelsupportlibrary ksl llvm value y llvm value x llvm type index ty tileelementgenerator tile generator emits code to process a tensor element in a tile for the given kcopy hlo that performs a 0 2 1 transpose void ,xla gpu nfc remove method the name is problematic it emits the whole thing not just a block and function ends up not doing any actual codegen with it instead decomposed in a number of other functions and called them from piperorigin revid , xla gpu support for xla hlo client piperorigin revid change id idadedfddaccd
3758,func value bool false in which case the op will return 3 dimensional tensors and will truncate animated gif files to the first frame note if the first frame of an animated gif does not the entire canvas maximum frame width x maximum frame height then it fills the in the first frame with zeros black for frames after the first frame that does not the entire canvas it uses the previous frame to fill the arguments contents 0 d the encoded image bytes ,go update generated wrapper functions for tensorflow ops piperorigin revid change id , fix a bug in the test case piperorigin revid
3759,std vector interthreadconnectinfo createinterthreadconnectinfolist hosteventtype kfunctionrun hosteventtype kexecutorstateprocess stattype kstepid hosteventtype kfunctionrun hosteventtype kexecutordonecallback stattype kstepid hosteventtype ksessionrun hosteventtype kexecutorstateprocess stattype kstepid hosteventtype ksessionrun hosteventtype kexecutordonecallback stattype kstepid hosteventtype kexecutorstateprocess hosteventtype kiteratorgetnextop stattype kstepid stattype kiternum std vector interthreadconnectinfo createinterthreadconnectinfolist hosteventtype kexecutorstateprocess stattype stattype kstepid connect info list push back event type hosteventtype kexecutordonecallback stattype stattype kstepid return connect info list ,stitch the executor finish event piperorigin revid change id , fix a bug in the test case piperorigin revid
3760,test f variables sm variables kdevicename variables device db expect eq variables gpu gpu expect eq variables gpu gpu test f ,update documentation about the possible values of support status piperorigin revid change id , fix a bug in the test case piperorigin revid
3761,test f variables sm variables kdevicename variables device db expect eq variables gpu gpu expect eq variables gpu gpu test f ,update documentation about the possible values of support status piperorigin revid change id , fix a bug in the test case piperorigin revid
3762,void phonet gen sockaddr struct sockaddr addr socklen t addrlen addrlen sizeof struct sockaddr pn void phonet rand socket struct socket triplet st static void phonet rand socket struct socket triplet st st protocol 0 if rand bool void phonet rand socket struct socket triplet st else st type sock seqpacket struct netproto proto phonet name phonet socket phonet rand socket ,convert pf phonet to use struct netproto , proto zmalloc conversion
3763,class microbenchmarks test benchmark def run self func num iters execution mode none call func to maybe warm up the gpu ctx context context with ctx execution mode execution mode with context execution mode execution mode func if execution mode context async ctx async wait ,modify benchmarks to use new execution mode api piperorigin revid , tf data service support for tf data dataset piperorigin revid
3764,class kerasinitializerstest test testcase target max none target min none variable keras backend variable init shape output keras backend get value variable lim 3e 2 if target std is not none self assertgreater lim abs output std target std if target mean is not none self assertgreater lim abs output mean target mean if target max is not none self assertgreater lim abs output max target max if target min is not none self assertgreater lim abs output min target min test serialization assumes deterministic behavior config init get config reconstructed init init class from config config ,consolidate all keras initializers into ops init ops piperorigin revid , fix a bug in the docstring of the docstring of the tf nn rnn api piperorigin revid change id iffafdbbcddfebbeac
3765,static char features static int included patches add new patch number below this line 1650 1649 ,patch problem quickfix test fails solution accept any number of matches , patch problem when using a channel to be a bit a bit slow solution add a test for the test
3766,statusor bool multioutputfusion run hlomodule module changed true clean up state in case this pass is wrapped in an hlopasspipeline candidates clear candidates index clear all fusion candidates clear reachability reset return changed ,xla reset the state of multioutput fusion after run since it may be inside an hlo pipeline piperorigin revid change id , xla gpu support for xla hlo client piperorigin revid change id idadedfddaccd
3767,redo put the pum below row if possible if there are few lines decide on where there is more room if row above row below row row if row 2 below row pum height row above row below row above row 2 pum above row ,patch problem popup menu always appears above the cursor when it is in the lower half of the screen matt gardner solution compute the available space better hirohito higashi closes , patch problem when using a channel to be a character of a character solution add a test for the cursor
3768,number width wp return n endif return the current cursor column this is the actual position on the screen first column is 0 int screen screencol return screen cur col return the current cursor row this is the actual position on the screen first row is 0 int screen screenrow return screen cur row ,updated for version problem cannot properly test conceal mode solution add the and functions use them in test simon ruderich , patch problem when using a terminal window is a bit slow solution add a test for the command line
3769,limitations under the license include tensorflow core profiler convert xplane to trace events h include tensorflow core profiler internal profiler factory h include tensorflow core profiler lib profiler utils h include tensorflow core profiler utils group events h endif namespace tensorflow status profilersession serializetostring string content profiler trace trace if defined is mobile platform uint64 end time ns envtime nownanos profiler grouptfevents xspace event group name map nullptr profiler convertxspacetotraceevents start time ns end time ns xspace trace endif ,automated rollback of commit piperorigin revid change id , xla python add a test for the cpu backend piperorigin revid change id idaddffdfdccebadaad
3770,inline void meanimpl const tflite meanparams op params temp sum optimized ops multiplybyquantizedmultiplier4rows temp sum multiplier shift temp sum multiplybyquantizedmultiplier4rows temp sum multiplier shift temp sum val 0 vaddq s32 temp sum val 0 bias dup temp sum val 1 vaddq s32 temp sum val 1 bias dup ,migrate to common piperorigin revid change id , fix a bug in the new api of the new delegate piperorigin revid change id icfcccdcbedbaacf
3771,void calculateactivationrangeuint8 tflitefusedactivation activation act max void calculateactivationrangeint8 tflitefusedactivation activation tflitetensor output int32 t act min int32 t act max const int32 t qmin std numeric limits int8 t min const int32 t qmax std numeric limits int8 t max activation qmin qmax output act min act max bool havesameshapes const tflitetensor input1 const tflitetensor input2 return tfliteintarrayequal input1 dims input2 dims ,create quantized averagepool with asymmetric quantization with int as input and output piperorigin revid , fix a bug in the test case piperorigin revid
3772,static char features static int included patches add new patch number below this line 1261 1260 ,patch program in terminal window gets nl instead of cr problem program in terminal window gets nl instead of cr lifepillar solution check the tty setup more often closes , patch problem when using a channel to be a bit a bit slow solution add a test for the test
3773,bool hardcodeminmax run model model std size t op index changed model op 0 255 256 break case operatortype ktanh we hardcode quantization params to zero point 127 scale 1 128 this choice of minmax is the one that is equivalent to that changed model op 127 128 1 0 break default break ,support for quantized lstm models piperorigin revid , add a test for the new op api piperorigin revid
3774,class chainbijectortest test testcase def testshapegetters self with self test session bijector chain softmaxcentered event ndims 1 validate args true softmaxcentered event ndims 0 validate args true softmaxcentered validate args true softmaxcentered validate args true x tensor shape tensorshape x tensor shape tensorshape 1 y tensor shape tensorshape 2 1 self assertallequal y bijector forward event shape x self assertallequal ,breaking change remove bijector solely works on vector events and supports broadcasting sigmoid exists for event ndims cases piperorigin revid , fix a bug in the docstring of the test case piperorigin revid
3775,class fileiotest tf test testcase file contents file io read file to string file path self assertequal b testing file contents def self file path os path join self base dir temp file file io atomic write string to file file path testing self asserttrue file io file exists file path file contents file io read file to string file path self assertequal b testing file contents def self file path os path join self base dir temp file with file io fileio file path mode w as f ,adding an atomic write method to file io which uses a temp file and renaming to atomically write to a file fixes this in training util py which is used by saver py change , fix a bug in the docstring of the test case piperorigin revid
3776,tfliteregistration register detection postprocess namespace builtin const tfliteregistration builtinopresolver findop tflite builtinoperator op int version const return mutableopresolver findop op version const tfliteregistration builtinopresolver findop const char op int version const return mutableopresolver findop op version builtinopresolver builtinopresolver addbuiltin builtinoperator abs register abs addbuiltin builtinoperator hard swish register hard swish ,remove redundant override of virtual function piperorigin revid change id , add support for int ops piperorigin revid
3777,see the license for the specific language governing permissions and limitations under the license from future import absolute import from future import division ,update sdca optimizer in core to its v version and migrate linear optimizer from contrib to core piperorigin revid , add a test for the new op op piperorigin revid
3778,the output will be register op fill input dims int32 input dims index type input value t output output t attr t type attr index type int32 int64 dt int32 setshapefn inferencecontext c datatype index type tf return if error c getattr index type index type shapehandle unused tf return if error c withrank c input 0 1 unused tf return if error c withrank c input 1 0 unused register op fill const tensor t c input tensor 0 if t nullptr for int i 0 i t numelements i if t vec int32 i 0 if index type dt int32 t vec int32 i 0 index type dt int64 t vec int64 i 0 return errors invalidargument fill dimensions must be 0 ,implements the fill op for int indices piperorigin revid , fix a bug in the test case piperorigin revid
3779,bool hloparser parseconvolutiondimensionnumbers return tokenerror convolution lhs rhs and output must have the same rank if rank 3 return tokenerror convolution rank must 3 if rank 2 return tokenerror convolution rank must 2 auto is unique string str bool ,hlo parser allow rank convolution dimension lables piperorigin revid , xla gpu support for xla hlo client piperorigin revid change id idadedfddaccd
3780,def convolution2d transpose add variables to collections add variable to collections layer kernel variables collections 'weights' if layer bias if layer bias is not none add variable to collections layer bias variables collections 'biases' if normalizer fn is not none def convolution3d transpose add variables to collections add variable to collections layer kernel variables collections 'weights' if layer bias if layer bias is not none add variable to collections layer bias variables collections 'biases' if normalizer fn is not none def separable convolution2d variables collections 'weights' add variable to collections layer pointwise kernel variables collections 'weights' if layer bias if layer bias is not none add variable to collections layer bias variables collections 'biases' ,avoid using variables as booleans similarly to tensors piperorigin revid , tf data dataset dataset dataset to be used for tf data dataset piperorigin revid
3781,def batch gather with default params result ragged rank max indices ragged rank params ragged rank example python params tf ragged constant 'a' 'b' 'c' 'd' 'e' indices tf ragged constant 1 2 1 0 10 batch gather with default params indices 'foo' 'b' 'c' 'foo' 'e' 'foo' params tf ragged constant 'a' 'b' 'c' 'd' 'e' indices tf ragged constant 1 2 1 0 10 batch gather with default params indices 'foo' tf raggedtensor b'b' b'c' b'foo' b'e' b'foo' with ops name scope name params ragged tensor convert to tensor or ragged tensor ,fix more docstrings to be compatible with the doctest format piperorigin revid , fix a bug in the docstring of the gradient of the gradient of the gradient of the gradient of the gradient of the gradient of the gradient of the gradient of the gradient of the gradient piperorigin revid
3782,status const attr offset int2 attr padding prepended w attr padding prepended h window h attr kernel h window w attr kernel w multiplier 1 0f static cast float attr kernel h attr kernel w std string source r int window size 0 for int a 0 a window h a for int b 0 b window w b ivec2 coord gid xy stride offset ivec2 b a if coord x 0 coord y 0 coord x input data 0 w coord y input data 0 h value 0 input data 0 coord x coord y gid z window size value 0 multiplier if window size 0 window covered nothing this situation is a sign of incorrectly constructed operation nans are expected as output value 0 float window size generated code parameters std move parameters ,tflite gpu fix average pooling window size calculation piperorigin revid , fix a bug in the graph piperorigin revid
3783,def make tensor proto values dtype none shape none verify shape false a tensorproto depending on the type it may contain data in the tensor content attribute which is not directly useful to python programs to access the values you should convert the proto back to a numpy ndarray with tensor util makendarray proto with tf make ndarray proto if values is a tensorproto it is immediately returned dtype and shape are ignored ,update make tensor proto docs to reference public symbol for make ndarray piperorigin revid , tf data dataset to tf data dataset dataset piperorigin revid
3784,show pat in path endif ifdef feat viminfo return the last used search pattern at idx spat t get spat int idx return spats idx return the last used search pattern index int get spat last idx void ,patch viminfo not sufficiently tested problem viminfo not sufficiently tested solution add more test cases clean up comments yegappan lakshmanan closes , patch problem when using a terminal window is a bit slow solution add a test for the test
3785,limitations under the license include tensorflow core platform macros h include tensorflow core platform mutex h include tensorflow core platform status h include tensorflow core profiler lib profiler interface h include tensorflow core profiler lib profiler session h include tensorflow core profiler profiler service grpc pb h include tensorflow core profiler profiler service pb h ,add tf profiler pywrap cc library wrapper macro piperorigin revid change id , xla python add a test for the cpu backend piperorigin revid change id idaddffdfdccebadaad
3786,setup 'programming language python 3 5' 'programming language python 3 6' 'programming language python 3 7' 'programming language python 3 8' 'topic scientific engineering' 'topic scientific engineering mathematics' 'topic scientific engineering artificial intelligence' setup ext modules ext install requires 'numpy 1 16 0' 2 4 3' cmdclass 'build ext' custombuildext ,update setup py and setup with bazel py for tflite runtime package there is no runtime dependency on pybind and has ext modules lambda true is needed to generate proper platform dependent wheel name e g cp macosx x instead of py none any piperorigin revid change id , fix a bug in the documentation of the new module piperorigin revid
3787,class uniquetest test base datasettestbase parameterized testcase for test case expected in test cases current test case test case self assertdatasetproduces dataset compat as bytes element if dtype dtypes string else element compat as bytes element if dtype dtypes string else element for element in expected class uniquetest test base datasettestbase parameterized testcase def self raises internalerror when dtypes don't match note generating the following expected outputs can be considered taken up as an in the experimental api with self assertraises errors internalerror self dtypes string hello 1 2 1 hello ,updated test comment and addressed lint issue , fix a bug in the test case piperorigin revid
3788,see the python math ops guide segment min segment max segment mean to complex128 to complex64 unsorted segment sum unsorted segment max unsorted segment mean unsorted segment min unsorted segment prod unsorted segment sqrt n ,add ops to api that have tf export decorators but haven't been added to api piperorigin revid , fix a bug in the test case piperorigin revid
3789,status decodelin16waveasfloatvector const string wav string bad audio format for wav expected 1 pcm but got audio format tf return if error uint16 wav string channel count offset if channel count 1 return errors invalidargument bad number of channels for wav expected at least 1 but got channel count tf return if error uint32 wav string sample rate offset uint32 bytes per second tf return if error uint32 wav string bytes per second offset ,prevent an integral division by zero undefined behavior piperorigin revid , xla python fix a bug in the hlo computation piperorigin revid change id iefecfafdafabefecbd
3790,popup adjust position win t wp wp w height wp w maxheight if wp w height rows wp w winrow wp w height rows wp w winrow if wp w height org height win comp scroll wp if center vert f popup getpos typval t argvars typval t rettv dict add number dict scrollbar wp w has scrollbar dict add number dict firstline wp w topline dict add number dict lastline wp w botline 1 dict add number dict visible win valid wp wp w popup flags popf hidden 0 ,patch ctrl u and ctrl d don't work in popup window problem ctrl u and ctrl d don't work in popup window solution initialize add lastline in popup getpos closes , patch problem when using a popup window with a popup window solution add a test for the mouse command
3791,test f remappertest test expecttensornear float tensors 0 tensors expected 0 1e 6 test f remappertest fuseconv2dwithbiasandactivationongpu todo b fix flaky test test f remappertest disabled fuseconv2dwithbiasandactivationongpu if google cuda gtest skip no cuda skip on gpu endif google cuda ,disable flaky test third party tensorflow core grappler optimizers remapper test gpu piperorigin revid change id , fix a bug in the test case piperorigin revid
3792,class image itemhandler return parsing ops decode raw image buffer out type self dtype def decode jpg assert self dtype dtypes uint8 'jpeg decoder can only be used to decode to tf uint8 but s 'requested for a jpeg image ' self dtype if self dtype dtypes uint8 raise valueerror 'jpeg decoder can only be used to decode to tf uint8 but s was ' 'requested for a jpeg image ' self dtype return image ops decode jpeg image buffer self channels for rgba images jpeg is not a valid decoder option class tfexampledecoder data decoder datadecoder example parsing ops parse single example serialized example self keys to features print example keys reshape non sparse elements just once for k in self keys to features ,add test for assertion error when trying to decode jpegs at bit change , fix a bug in the docstring of the test case piperorigin revid
3793,entry entry auto ds allof op dynamicslice op pad op gettupleelement op parameter 0 op constant op constant op multiply op constant op constant op constant op reshape op constant op constant op shape f32 320 7 16 128 auto partial output allof op add op gettupleelement op parameter 0 entry entry auto ds allof op dynamicslice op pad op gettupleelement op parameter 0 op constant op constant op multiply op constant op constant op reshape op constant op shape f32 4096 17 128 auto partial output allof op add op gettupleelement op parameter 0 ,xla spmd fix wrong offsets of windowed dot reduce scatter case piperorigin revid change id , xla gpu support for xla hlo client piperorigin revid
3794,template typename optype class oppointer template typename objecttype typename elementtype class operanditerator template typename objecttype typename elementtype class resultiterator class function class instruction class statement operations represent all of the arithmetic and other basic computation in mlir this class is the common implementation details behind operationinst public bool constantfold arrayref attribute operands smallvectorimpl attribute results const methods for support type inquiry through isa cast and dyn cast static bool classof const instruction inst static bool classof const statement stmt protected operation bool operationname name arrayref namedattribute attrs mlircontext context ,add a pattern x x generalize canonicalize to address a few todos and add some casting support to operation piperorigin revid , fix a bug in the toy tutorial piperorigin revid change id icfcccdcbedbaacf
3795,struct softmaxeigenimpl eigen dsizes int 2 one by class 1 num classes else eigen indexlist eigen type2index along class eigen indexlist eigen type2index 1 depth dim eigen indexlist int eigen type2index 1 batch by one batch by one set 0 batch size eigen indexlist eigen type2index 1 int one by class ,unused variable removed in softmax op functor h , fix a bug in the new delegate piperorigin revid
3796,bool istpudevice const string device string const absl flat hash set std string static const auto place on tpu ops new absl flat hash set std string identity identityn enter exit switch merge nextiteration shape nextiteration shape retval return place on tpu ops ,place retval node on tpu if it has no explicit device assignment piperorigin revid change id , xla gpu support for the layout inference piperorigin revid change id id icfecdffaddccbded
3797,copyright 2020 google inc licensed under the apache license version 2 0 the license you may not use this file except in compliance with the license you may obtain a copy of the license at http www apache org licenses license 2 0 unless required by applicable law or agreed to in writing software distributed under the license is distributed on an as is basis without warranties or conditions of any kind either express or implied see the license for the specific language governing permissions and limitations under the license include stdint h include stddef h include stdlib h include h include ftw h define included by main module 1 include config h include gpg h include common types h ,gnupg adds sqlite as gnupg dependency adds as gnupg dependency latest sqlite for gnupg adds to gnupg fuzz targets remove sqlite package for gnupg gnupg fuzz targets need included by main module remove sqlite add license to gnupg fuzz targets , fix a bug in the dtrace dtrace dtrace dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt dt
3798,from tensorflow python distribute import combinations from tensorflow python distribute import strategy combinations from tensorflow python eager import backprop from tensorflow python eager import def function from tensorflow python eager import test from tensorflow python keras optimizer v2 import adam from tensorflow python ops import random ops from tensorflow python ops import variables as variables lib from tensorflow python platform import test from tensorflow python training saving import checkpoint options from tensorflow python training tracking import util as trackable utils ,update keras test to use public tf test testcase and tf test main piperorigin revid change id , tf data vectorization to use tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental tf data experimental v piperorigin revid
3799,status remapper optimize cluster cluster const grappleritem item infer properties lazily in case they are not needed if ctx inferred graph properties requiresinferredshapes ctx i const bool assume valid feeds opt level rewriterconfig aggressive todo rmlarsen get rid of tensor value copies tf return if error ctx graph properties inferstatically assume valid feeds aggressive shape inference false ,automated rollback of commit piperorigin revid , add a test for the cost of the graph piperorigin revid
3800,class loggingopstest test testcase self evaluate out class printv1test test testcase test util run in graph and eager modes def testprintonetensor self with self cached session tensor math ops range 10 with self capturewritestostream sys stderr as printed print op logging ops print v1 tensor self evaluate print op expected 0 1 2 7 8 9 self asserttrue expected n in printed contents class printv2test test testcase test util run in graph and eager modes ,add simple test for print v function , fix a bug in the docstring of the test case piperorigin revid
3801,class fileio object pywrap tensorflow set tf status from status status ret status self writable file none property def seekable self return true ,add property to based on review comment signed off by yong tang yong tang github outlook com , fix a bug in the docstring of the test case piperorigin revid
3802,static void getscalarfieldoftable const structdef struct def getter bool getter code indent indent indent return getter n auto defaultvalue is bool false field value constant code indent indent return defaultvalue n n std string default value if is bool default value field value constant 0 false true else default value field value constant code indent indent return default value n n get a struct by initializing an existing struct ,python fix default bool value python fix default bool value small style tweak , fix a bug in the new code of the new code
3803,class importtest public testing test builder createstring tensor one q auto t2 tflite createtensor builder builder createvector int 2 1 tflite tensortype float32 2 tflite tensortype float32 0 builder createstring tensor two q return builder createvector std vector offset tflite tensor t1 t2 ,adds checks for graph consistency in tflite verify piperorigin revid , xla python fix a bug in the test piperorigin revid
3804,from tensorflow tools docs import doc controls as doc controls return op def lib result append auto ops text cleaned ops debugstring absl ops text result append str util stringreplace ops text n n true result append n strings appendf result op def lib b s n absl cescape cleaned ops serializeasstring c str return result ,remove debug string information from gen files piperorigin revid , tf data service support for tf data dataset piperorigin revid
3805,f undofile argvars rettv rettv v type var string ifdef feat persistent undo rettv vval v string u get undo file name get tv string argvars 0 false char u ffname fullname save get tv string argvars 0 false if ffname null rettv vval v string u get undo file name ffname false vim free ffname else rettv vval v string null endif ,use full path in undofile updated docs , patch problem when using a terminal window is a bit solution add a few more tests to the new code
